code,label
9-696.5m,ergänzende massnahmen: Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Zusatzinformationen zur Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Anzahl der Therapieeinheiten pro Woche bei Kindern und Jugendlichen: Einzeltherapie durch Spezialtherapeuten: 21 Therapieeinheiten pro Woche
9-696.5n,ergänzende massnahmen: Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Zusatzinformationen zur Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Anzahl der Therapieeinheiten pro Woche bei Kindern und Jugendlichen: Einzeltherapie durch Spezialtherapeuten: 22 Therapieeinheiten pro Woche
9-696.5p,ergänzende massnahmen: Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Zusatzinformationen zur Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Anzahl der Therapieeinheiten pro Woche bei Kindern und Jugendlichen: Einzeltherapie durch Spezialtherapeuten: 23 Therapieeinheiten pro Woche
9-696.5q,ergänzende massnahmen: Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Zusatzinformationen zur Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Anzahl der Therapieeinheiten pro Woche bei Kindern und Jugendlichen: Einzeltherapie durch Spezialtherapeuten: 24 Therapieeinheiten pro Woche
9-696.5r,ergänzende massnahmen: Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Zusatzinformationen zur Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Anzahl der Therapieeinheiten pro Woche bei Kindern und Jugendlichen: Einzeltherapie durch Spezialtherapeuten: 25 Therapieeinheiten pro Woche
9-696.5s,ergänzende massnahmen: Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Zusatzinformationen zur Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Anzahl der Therapieeinheiten pro Woche bei Kindern und Jugendlichen: Einzeltherapie durch Spezialtherapeuten: 26 Therapieeinheiten pro Woche
9-696.5t,ergänzende massnahmen: Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Zusatzinformationen zur Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Anzahl der Therapieeinheiten pro Woche bei Kindern und Jugendlichen: Einzeltherapie durch Spezialtherapeuten: 27 Therapieeinheiten pro Woche
9-696.5u,ergänzende massnahmen: Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Zusatzinformationen zur Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Anzahl der Therapieeinheiten pro Woche bei Kindern und Jugendlichen: Einzeltherapie durch Spezialtherapeuten: 28 Therapieeinheiten pro Woche
9-696.5v,ergänzende massnahmen: Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Zusatzinformationen zur Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Anzahl der Therapieeinheiten pro Woche bei Kindern und Jugendlichen: Einzeltherapie durch Spezialtherapeuten: 29 Therapieeinheiten pro Woche
9-696.5w,ergänzende massnahmen: Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Zusatzinformationen zur Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Anzahl der Therapieeinheiten pro Woche bei Kindern und Jugendlichen: Einzeltherapie durch Spezialtherapeuten: Mehr als 29 Therapieeinheiten pro Woche
9-70...9-70,ergänzende massnahmen: Andere Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen
9-70,ergänzende massnahmen: Andere Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Spezifische Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen
9-701,ergänzende massnahmen: Andere Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Spezifische Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Stationsäquivalente psychiatrische Behandlung bei Erwachsenen
9-701.0,ergänzende massnahmen: Andere Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Spezifische Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Stationsäquivalente psychiatrische Behandlung bei Erwachsenen: Therapiezeiten am Patienten durch Ärzte
9-701.00,ergänzende massnahmen: Andere Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Spezifische Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Stationsäquivalente psychiatrische Behandlung bei Erwachsenen: Therapiezeiten am Patienten durch Ärzte: Bis 30 Minuten pro Tag
9-701.01,ergänzende massnahmen: Andere Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Spezifische Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Stationsäquivalente psychiatrische Behandlung bei Erwachsenen: Therapiezeiten am Patienten durch Ärzte: Mehr als 30 bis 60 Minuten pro Tag
9-701.02,ergänzende massnahmen: Andere Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Spezifische Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Stationsäquivalente psychiatrische Behandlung bei Erwachsenen: Therapiezeiten am Patienten durch Ärzte: Mehr als 60 bis 90 Minuten pro Tag
9-701.03,ergänzende massnahmen: Andere Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Spezifische Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Stationsäquivalente psychiatrische Behandlung bei Erwachsenen: Therapiezeiten am Patienten durch Ärzte: Mehr als 90 bis 120 Minuten pro Tag
9-701.04,ergänzende massnahmen: Andere Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Spezifische Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Stationsäquivalente psychiatrische Behandlung bei Erwachsenen: Therapiezeiten am Patienten durch Ärzte: Mehr als 120 bis 180 Minuten pro Tag
9-701.05,ergänzende massnahmen: Andere Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Spezifische Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Stationsäquivalente psychiatrische Behandlung bei Erwachsenen: Therapiezeiten am Patienten durch Ärzte: Mehr als 180 bis 240 Minuten pro Tag
9-701.06,ergänzende massnahmen: Andere Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Spezifische Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Stationsäquivalente psychiatrische Behandlung bei Erwachsenen: Therapiezeiten am Patienten durch Ärzte: Mehr als 240 Minuten pro Tag
9-701.1,ergänzende massnahmen: Andere Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Spezifische Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Stationsäquivalente psychiatrische Behandlung bei Erwachsenen: Therapiezeiten am Patienten durch Psychotherapeuten und/oder Psychologen
9-701.10,ergänzende massnahmen: Andere Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Spezifische Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Stationsäquivalente psychiatrische Behandlung bei Erwachsenen: Therapiezeiten am Patienten durch Psychotherapeuten und/oder Psychologen: Bis 30 Minuten pro Tag
9-701.11,ergänzende massnahmen: Andere Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Spezifische Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Stationsäquivalente psychiatrische Behandlung bei Erwachsenen: Therapiezeiten am Patienten durch Psychotherapeuten und/oder Psychologen: Mehr als 30 bis 60 Minuten pro Tag
9-701.12,ergänzende massnahmen: Andere Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Spezifische Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Stationsäquivalente psychiatrische Behandlung bei Erwachsenen: Therapiezeiten am Patienten durch Psychotherapeuten und/oder Psychologen: Mehr als 60 bis 90 Minuten pro Tag
9-701.13,ergänzende massnahmen: Andere Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Spezifische Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Stationsäquivalente psychiatrische Behandlung bei Erwachsenen: Therapiezeiten am Patienten durch Psychotherapeuten und/oder Psychologen: Mehr als 90 bis 120 Minuten pro Tag
9-701.14,ergänzende massnahmen: Andere Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Spezifische Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Stationsäquivalente psychiatrische Behandlung bei Erwachsenen: Therapiezeiten am Patienten durch Psychotherapeuten und/oder Psychologen: Mehr als 120 bis 180 Minuten pro Tag
9-701.15,ergänzende massnahmen: Andere Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Spezifische Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Stationsäquivalente psychiatrische Behandlung bei Erwachsenen: Therapiezeiten am Patienten durch Psychotherapeuten und/oder Psychologen: Mehr als 180 bis 240 Minuten pro Tag
9-701.16,ergänzende massnahmen: Andere Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Spezifische Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Stationsäquivalente psychiatrische Behandlung bei Erwachsenen: Therapiezeiten am Patienten durch Psychotherapeuten und/oder Psychologen: Mehr als 240 Minuten pro Tag
9-701.2,ergänzende massnahmen: Andere Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Spezifische Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Stationsäquivalente psychiatrische Behandlung bei Erwachsenen: Therapiezeiten am Patienten durch Spezialtherapeuten
9-701.20,ergänzende massnahmen: Andere Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Spezifische Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Stationsäquivalente psychiatrische Behandlung bei Erwachsenen: Therapiezeiten am Patienten durch Spezialtherapeuten: Bis 30 Minuten pro Tag
9-701.21,ergänzende massnahmen: Andere Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Spezifische Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Stationsäquivalente psychiatrische Behandlung bei Erwachsenen: Therapiezeiten am Patienten durch Spezialtherapeuten: Mehr als 30 bis 60 Minuten pro Tag
9-701.22,ergänzende massnahmen: Andere Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Spezifische Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Stationsäquivalente psychiatrische Behandlung bei Erwachsenen: Therapiezeiten am Patienten durch Spezialtherapeuten: Mehr als 60 bis 90 Minuten pro Tag
9-701.23,ergänzende massnahmen: Andere Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Spezifische Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Stationsäquivalente psychiatrische Behandlung bei Erwachsenen: Therapiezeiten am Patienten durch Spezialtherapeuten: Mehr als 90 bis 120 Minuten pro Tag
9-701.24,ergänzende massnahmen: Andere Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Spezifische Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Stationsäquivalente psychiatrische Behandlung bei Erwachsenen: Therapiezeiten am Patienten durch Spezialtherapeuten: Mehr als 120 bis 180 Minuten pro Tag
9-701.25,ergänzende massnahmen: Andere Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Spezifische Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Stationsäquivalente psychiatrische Behandlung bei Erwachsenen: Therapiezeiten am Patienten durch Spezialtherapeuten: Mehr als 180 bis 240 Minuten pro Tag
9-701.26,ergänzende massnahmen: Andere Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Spezifische Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Stationsäquivalente psychiatrische Behandlung bei Erwachsenen: Therapiezeiten am Patienten durch Spezialtherapeuten: Mehr als 240 Minuten pro Tag
9-701.3,ergänzende massnahmen: Andere Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Spezifische Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Stationsäquivalente psychiatrische Behandlung bei Erwachsenen: Therapiezeiten am Patienten durch Pflegefachpersonen
9-701.30,ergänzende massnahmen: Andere Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Spezifische Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Erwachsenen: Stationsäquivalente psychiatrische Behandlung bei Erwachsenen: Therapiezeiten am Patienten durch Pflegefachpersonen: Bis 30 Minuten pro Tag
